pickup_datetime,dropoff_datetime,trip_distance,passenger_count,payment_amount
25/1/16 9:41,25/1/16 10:53,16.91,6,58.34
25/1/16 9:42,25/1/16 10:01,1.2,1,15.95
25/1/16 9:42,25/1/16 9:49,0.8,1,7.8
25/1/16 9:43,25/1/16 9:51,1.08,6,7.8
25/1/16 9:43,25/1/16 9:55,1.32,1,9.3
25/1/16 9:44,25/1/16 11:08,65.45,1,449.21
25/1/16 9:44,25/1/16 9:53,1,2,8.3
25/1/16 9:44,25/1/16 10:09,2.2,1,16.3
25/1/16 9:45,25/1/16 9:58,5.9,1,21.23
25/1/16 9:45,25/1/16 10:04,1.67,1,14.8
25/1/16 9:46,25/1/16 9:55,1.1,1,9.3
25/1/16 9:46,25/1/16 10:05,1.78,1,14.8
25/1/16 9:47,25/1/16 10:09,3.1,1,18.8
25/1/16 9:47,25/1/16 10:51,4.3,1,46
25/1/16 9:48,25/1/16 9:57,0.63,5,9.36
25/1/16 9:48,25/1/16 10:15,1.7,1,20.76
25/1/16 9:48,25/1/16 10:19,2.4,2,19.3
25/1/16 9:49,25/1/16 10:16,2.37,1,21.36
25/1/16 9:49,25/1/16 9:58,1.63,1,10.56
25/1/16 9:50,25/1/16 10:03,0.9,1,9.8
25/1/16 9:50,25/1/16 11:12,17,5,72.92
25/1/16 9:51,25/1/16 10:08,5.94,2,24.36
25/1/16 9:51,25/1/16 9:56,0.5,1,5.3
25/1/16 9:51,25/1/16 10:02,1,1,8.8
25/1/16 9:52,25/1/16 10:19,3.38,6,19.3
25/1/16 9:52,25/1/16 10:10,1.6,1,12.8
25/1/16 9:53,25/1/16 9:57,0.4,1,6.36
25/1/16 9:53,25/1/16 10:18,2.25,5,17.8
25/1/16 9:54,25/1/16 10:17,2.5,1,19.55
25/1/16 9:54,25/1/16 10:19,1.5,1,19.75
25/1/16 9:55,25/1/16 10:12,1.15,1,14.16
25/1/16 9:55,25/1/16 10:07,0.85,1,10.56
25/1/16 9:56,25/1/16 10:14,2.2,1,16.6
25/1/16 9:56,25/1/16 10:18,1.2,2,16.3
25/1/16 9:57,25/1/16 10:31,2.6,1,25
25/1/16 9:57,25/1/16 10:34,7.25,1,38.76
25/1/16 9:57,25/1/16 10:08,0.95,1,9.96
25/1/16 9:58,25/1/16 10:35,2.8,1,23.8
25/1/16 9:58,25/1/16 10:11,1.3,1,10.3
25/1/16 9:59,25/1/16 10:30,1.68,2,24.44
25/1/16 9:59,25/1/16 10:16,2.4,1,13.3
25/1/16 10:00,25/1/16 10:23,11.45,2,39.34
25/1/16 10:00,25/1/16 10:40,3.1,1,28.8
25/1/16 10:01,25/1/16 10:30,2.8,1,23.75
25/1/16 10:01,25/1/16 10:12,0.92,1,10.56
25/1/16 10:02,25/1/16 10:08,0.53,2,7.56
25/1/16 10:02,25/1/16 10:33,2.9,2,22.02
25/1/16 10:03,25/1/16 10:20,1.85,1,14.76
25/1/16 10:03,25/1/16 10:27,1.82,6,16.8
25/1/16 10:04,25/1/16 10:08,0.74,1,6
25/1/16 10:04,25/1/16 10:44,1.55,1,23.3
25/1/16 10:05,25/1/16 10:10,0.73,1,5.8
25/1/16 10:05,25/1/16 10:33,4.9,2,21.3
25/1/16 10:06,25/1/16 10:34,4.7,1,21.3
25/1/16 10:06,25/1/16 10:11,0.8,1,6.96
25/1/16 10:06,25/1/16 10:12,0.63,5,6.8
25/1/16 10:07,25/1/16 10:41,1.6,1,20.8
25/1/16 10:07,25/1/16 10:14,0.92,1,8.16
25/1/16 10:08,25/1/16 10:27,2.28,1,14.3
25/1/16 10:08,25/1/16 10:24,2.05,3,14
25/1/16 10:09,25/1/16 10:41,4.1,1,21.8
25/1/16 10:09,25/1/16 10:46,2,1,26.16
25/1/16 10:10,25/1/16 10:30,2.3,1,16
25/1/16 10:10,25/1/16 10:34,1.82,1,15.3
25/1/16 10:11,25/1/16 10:20,0.9,1,8.3
25/1/16 10:11,25/1/16 10:24,1.62,1,10.3
25/1/16 10:11,25/1/16 10:33,4.41,2,22.56
25/1/16 10:12,25/1/16 10:18,0.6,1,6.3
25/1/16 10:12,25/1/16 10:21,1.09,1,8.76
25/1/16 10:13,25/1/16 10:39,3.77,5,22
25/1/16 10:13,25/1/16 10:24,0.6,1,8.3
25/1/16 10:14,25/1/16 10:43,2.11,5,18.5
25/1/16 10:14,25/1/16 10:47,3.24,1,18.8
25/1/16 10:15,25/1/16 11:15,9.68,5,60.42
25/1/16 10:15,25/1/16 10:23,0.52,1,7.3
25/1/16 10:15,25/1/16 10:49,2.86,1,26
25/1/16 10:16,25/1/16 10:40,7.56,1,25.8
25/1/16 10:17,25/1/16 10:31,2.39,3,14.76
25/1/16 10:17,25/1/16 10:24,0.72,5,7.3
25/1/16 10:18,25/1/16 10:55,1.8,3,26.16
25/1/16 10:18,25/1/16 11:04,8.8,1,52.29
25/1/16 10:19,25/1/16 10:28,0.7,1,7.8
25/1/16 10:19,25/1/16 10:30,0.69,1,8.8
25/1/16 10:19,25/1/16 10:43,1.93,1,15.8
25/1/16 10:20,25/1/16 11:01,5.58,2,34.12
25/1/16 10:20,25/1/16 10:31,1.46,1,10.8
25/1/16 10:21,25/1/16 10:49,7,1,30.95
25/1/16 10:21,25/1/16 10:22,0,1,1.9
25/1/16 10:22,25/1/16 10:32,1.41,5,12.09
25/1/16 10:22,25/1/16 10:41,1.23,1,12.3
25/1/16 10:22,25/1/16 10:35,1.1,3,9.3
25/1/16 10:23,25/1/16 10:37,1.63,1,11.8
25/1/16 10:24,25/1/16 10:31,1.31,1,8.3
25/1/16 10:24,25/1/16 10:37,5.58,4,23.84
25/1/16 10:24,25/1/16 11:32,17.2,2,58.34
25/1/16 10:25,25/1/16 10:40,2.41,1,15.38
25/1/16 10:25,25/1/16 10:26,0.1,1,3.8
25/1/16 10:26,25/1/16 10:36,0.7,2,10.75
25/1/16 10:26,25/1/16 10:27,0,2,16.68
25/1/16 10:27,25/1/16 11:11,8.51,5,40.34
25/1/16 10:27,25/1/16 10:31,0.6,1,7.8
25/1/16 10:28,25/1/16 10:36,0.75,6,8.76
25/1/16 10:28,25/1/16 10:55,2.1,1,22.45
25/1/16 10:29,25/1/16 11:19,12.37,2,61.61
25/1/16 10:29,25/1/16 10:50,1.15,1,14.8
25/1/16 10:29,25/1/16 11:21,3.81,1,36.36
25/1/16 10:30,25/1/16 10:52,2.13,1,15.3
25/1/16 10:31,25/1/16 10:34,0.52,2,6.36
25/1/16 10:31,25/1/16 11:23,2.92,1,30.3
25/1/16 10:31,25/1/16 10:35,0.58,1,5.3
25/1/16 10:32,25/1/16 10:38,0.96,2,6.8
25/1/16 10:32,25/1/16 10:38,0.77,1,7.56
25/1/16 10:33,25/1/16 10:53,1.9,1,17.88
25/1/16 10:33,25/1/16 10:56,1.96,1,18.36
25/1/16 10:34,25/1/16 10:40,0.4,1,6.3
25/1/16 10:34,25/1/16 11:15,20.3,1,63.35
25/1/16 10:35,25/1/16 10:54,1.69,1,13.3
25/1/16 10:35,25/1/16 11:03,1.48,1,20.76
25/1/16 10:35,25/1/16 10:41,0.78,5,7.56
25/1/16 10:36,25/1/16 11:07,13.2,1,51.7
25/1/16 10:36,25/1/16 10:43,0.62,1,7.8
25/1/16 10:37,25/1/16 10:59,0.6,1,15.3
25/1/16 10:37,25/1/16 10:55,3.8,1,15.3
25/1/16 10:38,25/1/16 11:05,2.56,1,17.8
25/1/16 10:38,25/1/16 10:52,1.7,1,13
25/1/16 10:39,25/1/16 10:56,2.1,5,15.96
25/1/16 10:39,25/1/16 10:47,1.2,1,9.49
25/1/16 10:39,25/1/16 10:56,1.09,1,11.3
25/1/16 10:40,25/1/16 10:56,1.55,1,10.8
25/1/16 10:40,25/1/16 11:26,15.2,2,70
25/1/16 10:41,25/1/16 10:50,1,2,8.3
25/1/16 10:41,25/1/16 10:47,0.6,1,5.8
25/1/16 10:42,25/1/16 10:50,0.6,2,7.3
25/1/16 10:42,25/1/16 12:35,18.16,5,58.34
25/1/16 10:43,25/1/16 11:00,1.2,1,11.8
25/1/16 10:43,25/1/16 10:52,1.03,1,7.8
25/1/16 10:44,25/1/16 11:18,1.97,1,24.96
25/1/16 10:44,25/1/16 11:02,2.62,1,16.56
25/1/16 10:44,25/1/16 11:00,1.2,1,14.65
25/1/16 10:45,25/1/16 11:23,10.2,1,47.84
25/1/16 10:45,25/1/16 10:56,4.9,1,16.3
25/1/16 10:46,25/1/16 11:23,2.5,1,22.3
25/1/16 10:47,25/1/16 10:55,0.9,1,9.36
25/1/16 10:47,25/1/16 11:30,9.4,1,52.59
25/1/16 10:47,25/1/16 10:51,0.49,1,6.62
25/1/16 10:48,25/1/16 11:57,21.77,5,70.01
25/1/16 10:48,25/1/16 11:26,2.1,1,27.85
25/1/16 10:49,25/1/16 11:03,2,1,11.8
25/1/16 10:49,25/1/16 11:13,1.2,1,16.8
25/1/16 10:50,25/1/16 11:33,4.32,2,32.16
25/1/16 10:50,25/1/16 11:01,0.4,1,5.3
25/1/16 10:51,25/1/16 11:04,1.5,1,12.35
25/1/16 10:51,25/1/16 11:31,4.16,5,29.76
25/1/16 10:52,25/1/16 10:54,0.37,1,5.16
25/1/16 10:52,25/1/16 11:11,4.6,1,17.3
25/1/16 10:53,25/1/16 11:04,1.14,3,10.5
25/1/16 10:53,25/1/16 10:59,0.1,1,6.95
25/1/16 10:53,25/1/16 11:22,8.35,1,29.8
25/1/16 10:54,25/1/16 11:02,0.58,5,8.76
25/1/16 10:55,25/1/16 11:00,0.69,1,5.8
25/1/16 10:55,25/1/16 11:00,0.69,2,5.3
25/1/16 10:55,25/1/16 11:03,0.84,1,7.3
25/1/16 10:56,25/1/16 11:15,1.75,1,12.8
25/1/16 10:56,25/1/16 11:05,0.7,1,8.76
25/1/16 10:57,25/1/16 11:16,2.37,1,16.56
25/1/16 10:57,25/1/16 11:24,3.1,1,21.95
25/1/16 10:58,25/1/16 11:31,2.7,1,21.8
25/1/16 10:58,25/1/16 11:28,2.8,1,20.8
25/1/16 10:59,25/1/16 11:32,4.86,1,30.36
25/1/16 11:00,25/1/16 11:15,2.47,5,15.38
25/1/16 11:00,25/1/16 11:02,0.62,1,6.24
25/1/16 11:00,25/1/16 11:21,1.88,1,17.88
25/1/16 11:01,25/1/16 11:33,2.8,3,21.3
25/1/16 11:01,25/1/16 11:10,0.64,1,8.3
25/1/16 11:02,25/1/16 11:23,1.99,5,17.76
25/1/16 11:02,25/1/16 11:11,4.33,1,14.3
25/1/16 11:03,25/1/16 11:23,2.2,1,14.8
25/1/16 11:03,25/1/16 11:14,1.25,6,10.8
25/1/16 11:04,25/1/16 11:19,1.16,2,10.8
25/1/16 11:04,25/1/16 11:11,0.9,1,8.75
25/1/16 11:05,25/1/16 11:27,2.05,2,11.3
25/1/16 11:05,25/1/16 11:08,0.38,1,4.8
25/1/16 11:06,25/1/16 11:30,2.2,1,19.55
25/1/16 11:07,25/1/16 11:09,0.4,1,5.75
25/1/16 11:07,25/1/16 11:44,20,1,96
25/1/16 11:07,25/1/16 11:34,2.5,2,17.3
25/1/16 11:08,25/1/16 11:22,2.7,1,12.3
25/1/16 11:08,25/1/16 11:16,0.8,1,7.3
25/1/16 11:09,25/1/16 11:36,20.8,1,89.15
25/1/16 11:09,25/1/16 11:34,3.7,1,22.55
25/1/16 11:10,25/1/16 11:43,2.71,6,23.3
25/1/16 11:10,25/1/16 11:31,1.71,1,18.59
25/1/16 11:11,25/1/16 11:39,1.6,1,21.35
25/1/16 11:11,25/1/16 11:35,2.51,1,19.56
25/1/16 11:12,25/1/16 11:43,8.75,1,47.3
25/1/16 11:13,25/1/16 11:28,4.46,1,17.8
25/1/16 11:13,25/1/16 11:24,1.7,2,11.76
25/1/16 11:14,25/1/16 11:19,0.8,1,7.55
25/1/16 11:14,25/1/16 11:40,2.04,1,20.76
25/1/16 11:14,25/1/16 11:25,1.3,1,11.16
25/1/16 11:15,25/1/16 11:24,1.04,1,10.38
25/1/16 11:16,25/1/16 11:22,1.57,5,9.75
25/1/16 11:16,25/1/16 11:29,1.53,1,12.36
25/1/16 11:17,25/1/16 12:15,9.23,1,56.21
25/1/16 11:17,25/1/16 11:38,2.2,1,17.75
25/1/16 11:18,25/1/16 11:53,8.58,1,32.3
25/1/16 11:18,25/1/16 11:29,1.1,1,10.12
25/1/16 11:18,25/1/16 11:52,1.8,1,20.3
25/1/16 11:19,25/1/16 11:35,1.36,1,11.3
25/1/16 11:19,25/1/16 12:18,9.1,2,57.4
25/1/16 11:20,25/1/16 11:47,1.88,1,19.3
25/1/16 11:20,25/1/16 11:28,1.4,2,7.8
25/1/16 11:21,25/1/16 11:59,7.8,1,40.65
25/1/16 11:21,25/1/16 12:22,16.4,1,65.34
25/1/16 11:22,25/1/16 11:36,0.92,2,10.8
25/1/16 11:22,25/1/16 11:33,0.8,1,8.8
25/1/16 11:23,25/1/16 11:39,1.4,1,11.8
25/1/16 11:23,25/1/16 11:42,7.4,4,31.59
25/1/16 11:24,25/1/16 12:15,8.1,1,49.34
25/1/16 11:24,25/1/16 11:31,1.7,1,8.3
25/1/16 11:24,25/1/16 11:49,0.9,1,15.3
25/1/16 11:25,25/1/16 11:48,3.23,1,19.3
25/1/16 11:25,25/1/16 11:31,1,2,0.31
25/1/16 11:26,25/1/16 11:38,1.57,3,10.3
25/1/16 11:26,25/1/16 11:44,1.7,1,15.35
25/1/16 11:27,25/1/16 11:30,0.48,1,5.8
25/1/16 11:28,25/1/16 12:20,19.4,1,58.34
25/1/16 11:28,25/1/16 11:44,0.58,1,12.3
25/1/16 11:29,25/1/16 11:43,2.7,1,12.8
25/1/16 11:29,25/1/16 11:38,0.5,1,9.35
25/1/16 11:30,25/1/16 11:35,0.91,1,7.3
25/1/16 11:30,25/1/16 11:51,3.94,1,21.96
25/1/16 11:30,25/1/16 11:38,1.3,2,8.3
25/1/16 11:31,25/1/16 11:41,2.2,1,12.8
25/1/16 11:31,25/1/16 11:47,0.93,1,13.56
25/1/16 11:32,25/1/16 12:27,1.6,1,30.8
25/1/16 11:32,25/1/16 11:52,1.33,1,15.96
25/1/16 11:33,25/1/16 11:43,0.5,2,7.8
25/1/16 11:33,25/1/16 12:41,9.83,1,66.69
25/1/16 11:34,25/1/16 11:59,1.8,1,19.55
25/1/16 11:34,25/1/16 11:46,3,1,15.36
25/1/16 11:35,25/1/16 11:44,1.1,1,8.3
25/1/16 11:35,25/1/16 11:47,0.9,1,10.3
25/1/16 11:36,25/1/16 11:54,4.17,1,17.3
25/1/16 11:36,25/1/16 11:56,1.4,2,12.8
25/1/16 11:37,25/1/16 11:56,1.6,1,15.95
25/1/16 11:37,25/1/16 12:22,4.16,2,27.3
25/1/16 11:37,25/1/16 12:01,1.8,1,14.8
25/1/16 11:38,25/1/16 11:53,1.87,5,14.16
25/1/16 11:39,25/1/16 11:39,0,1,3.3
25/1/16 11:39,25/1/16 12:54,18.1,4,58.34
25/1/16 11:40,25/1/16 12:02,1.94,1,18.96
25/1/16 11:40,25/1/16 11:46,0.4,1,6.3
25/1/16 11:40,25/1/16 11:45,0.56,1,5.8
25/1/16 11:41,25/1/16 12:14,10.3,1,35.8
25/1/16 11:41,25/1/16 11:45,2.6,1,10.3
25/1/16 11:42,25/1/16 12:01,2.34,1,17.76
25/1/16 11:42,25/1/16 12:10,2.75,1,20.8
25/1/16 11:43,25/1/16 11:48,0.88,3,7.56
25/1/16 11:43,25/1/16 12:17,4,1,27.85
25/1/16 11:43,25/1/16 11:55,1.7,1,10.3
25/1/16 11:44,25/1/16 11:57,0.9,1,10.8
25/1/16 11:44,25/1/16 11:55,0.97,4,10.56
25/1/16 11:45,25/1/16 11:53,1.21,1,9.96
25/1/16 11:45,25/1/16 11:50,0.78,1,5.8
25/1/16 11:46,25/1/16 11:51,0.65,1,5.8
25/1/16 11:46,25/1/16 11:55,1.1,1,9.95
25/1/16 11:47,25/1/16 12:27,17.3,1,58.34
25/1/16 11:47,25/1/16 11:59,1.1,3,9.3
25/1/16 11:48,25/1/16 11:49,0.22,1,3.8
25/1/16 11:48,25/1/16 11:51,0.62,1,6.36
25/1/16 11:49,25/1/16 12:10,1.65,5,16.8
25/1/16 11:49,25/1/16 11:59,1,3,9.3
25/1/16 11:49,25/1/16 12:19,7.5,1,30.8
25/1/16 11:50,25/1/16 12:08,2,1,14.3
25/1/16 11:50,25/1/16 11:56,0.6,1,6.3
25/1/16 11:51,25/1/16 12:09,1.6,1,15.35
25/1/16 11:51,25/1/16 12:05,1.1,1,11
25/1/16 11:52,25/1/16 12:02,1.58,4,9.3
25/1/16 11:52,25/1/16 12:04,1.24,1,11.76
25/1/16 11:52,25/1/16 12:04,1.5,1,9.8
25/1/16 11:53,25/1/16 12:01,0.5,1,8.75
25/1/16 11:53,25/1/16 12:00,0.96,1,7.3
25/1/16 11:54,25/1/16 12:32,3.19,1,27.96
25/1/16 11:54,25/1/16 12:49,8.5,2,55.34
25/1/16 11:55,25/1/16 12:25,2.9,1,23.75
25/1/16 11:55,25/1/16 12:43,7.33,1,40.3
25/1/16 11:55,25/1/16 12:35,3.08,1,25.8
25/1/16 11:56,25/1/16 12:08,1.63,1,12.8
25/1/16 11:56,25/1/16 12:08,1.2,1,12.05
25/1/16 11:57,25/1/16 12:11,1,1,12.36
25/1/16 11:57,25/1/16 12:09,0.9,1,10.55
25/1/16 11:58,25/1/16 12:28,2.5,3,22.55
25/1/16 11:58,25/1/16 12:24,5.69,1,23.8
25/1/16 11:59,25/1/16 12:21,15.73,1,70.01
25/1/16 11:59,25/1/16 12:31,6.1,1,33.35
25/1/16 12:00,25/1/16 12:09,0.8,1,7.8
25/1/16 12:00,25/1/16 12:10,0.51,5,8.3
25/1/16 12:00,25/1/16 12:18,1.2,1,12.8
25/1/16 12:01,25/1/16 12:26,8.3,1,26.8
25/1/16 12:01,25/1/16 12:05,0.4,2,5.75
25/1/16 12:02,25/1/16 12:13,0.36,3,9.8
25/1/16 12:02,25/1/16 12:07,0.4,1,6.3
25/1/16 12:03,25/1/16 13:00,10.6,1,62.79
25/1/16 12:03,25/1/16 12:16,0.79,1,11.16
25/1/16 12:04,25/1/16 12:10,0.66,4,8.16
25/1/16 12:04,25/1/16 12:40,11,2,36.8
25/1/16 12:05,25/1/16 12:15,0.46,2,8.8
25/1/16 12:05,25/1/16 12:16,5.6,1,20
25/1/16 12:05,25/1/16 12:36,1.6,1,18.8
25/1/16 12:06,25/1/16 12:14,1.2,1,9.3
25/1/16 12:06,25/1/16 12:25,1.09,1,12.3
25/1/16 12:07,25/1/16 13:37,9.4,1,86.24
25/1/16 12:07,25/1/16 12:14,1.13,1,8.76
25/1/16 12:08,25/1/16 12:26,1.78,1,16.62
25/1/16 12:08,25/1/16 12:13,0.55,5,5.8
25/1/16 12:09,25/1/16 12:23,1.6,1,13.55
25/1/16 12:09,25/1/16 12:18,1.28,1,9.36
25/1/16 12:10,25/1/16 12:28,3.4,1,19.55
25/1/16 12:10,25/1/16 12:30,2.27,2,16.5
25/1/16 12:11,25/1/16 12:21,1.28,1,10.56
25/1/16 12:11,25/1/16 13:06,16.99,1,58.34
25/1/16 12:12,25/1/16 12:54,2.42,1,25.3
25/1/16 12:12,25/1/16 12:28,1.61,1,14.76
25/1/16 12:12,25/1/16 12:55,24.9,1,79.34
25/1/16 12:13,25/1/16 12:19,0.52,5,7.3
25/1/16 12:13,25/1/16 13:27,2.8,1,48.95
25/1/16 12:14,25/1/16 12:31,1.4,1,12.3
25/1/16 12:14,25/1/16 12:28,1.8,1,14.1
25/1/16 12:15,25/1/16 12:40,1.4,2,15.8
25/1/16 12:15,25/1/16 12:36,1.17,1,13.8
25/1/16 12:16,25/1/16 12:38,5.3,1,20.8
25/1/16 12:16,25/1/16 12:28,1.6,1,9.8
25/1/16 12:16,25/1/16 12:38,3.37,1,19.56
25/1/16 12:17,25/1/16 12:38,2.7,1,19.1
25/1/16 12:17,25/1/16 12:27,1.03,2,8.3
25/1/16 12:18,25/1/16 12:34,4.1,2,16.3
25/1/16 12:19,25/1/16 12:29,1.9,1,11.3
25/1/16 12:19,25/1/16 12:53,15.62,1,54.96
25/1/16 12:19,25/1/16 12:25,1.18,2,6.8
25/1/16 12:20,25/1/16 12:40,1,1,17.9
25/1/16 12:20,25/1/16 12:40,0.91,2,15.96
25/1/16 12:20,25/1/16 12:29,1.14,5,9.75
25/1/16 12:21,25/1/16 12:28,0.72,1,7.3
25/1/16 12:21,25/1/16 13:40,12.84,1,63.84
25/1/16 12:22,25/1/16 12:42,5.2,1,24.35
25/1/16 12:22,25/1/16 12:43,1,1,15.96
25/1/16 12:23,25/1/16 12:24,2.4,1,3.95
25/1/16 12:23,25/1/16 12:27,0.4,1,6.6
25/1/16 12:23,25/1/16 12:34,0.72,2,10.38
25/1/16 12:24,25/1/16 12:35,1.6,5,9.8
25/1/16 12:25,25/1/16 12:46,4.3,1,24.4
25/1/16 12:25,25/1/16 12:34,0.5,1,8.8
25/1/16 12:25,25/1/16 12:50,2,1,16.8
25/1/16 12:26,25/1/16 12:33,0.6,1,6.8
25/1/16 12:27,25/1/16 12:51,2.4,2,16.8
25/1/16 12:27,25/1/16 12:59,6.2,1,31.35
25/1/16 12:27,25/1/16 12:38,0.75,1,9.96
25/1/16 12:28,25/1/16 12:42,1.35,1,12.36
25/1/16 12:29,25/1/16 12:58,1.09,1,21.36
25/1/16 12:29,25/1/16 12:40,2.94,1,14.3
25/1/16 12:29,25/1/16 13:20,2.4,1,31.8
25/1/16 12:30,25/1/16 12:34,1,1,6.3
25/1/16 12:30,25/1/16 12:37,0.77,2,8.5
25/1/16 12:31,25/1/16 13:02,4.1,1,25.55
25/1/16 12:31,25/1/16 12:38,0.7,1,9.3
25/1/16 12:32,25/1/16 12:39,0.5,1,8.75
25/1/16 12:32,25/1/16 13:16,7.2,1,39.95
25/1/16 12:33,25/1/16 13:09,3.27,1,27.96
25/1/16 12:33,25/1/16 12:46,6.15,1,23.16
25/1/16 12:34,25/1/16 12:42,0.9,1,7.8
25/1/16 12:34,25/1/16 13:06,2.5,4,20.3
25/1/16 12:34,25/1/16 13:10,3.03,1,27.88
25/1/16 12:35,25/1/16 12:57,2.5,2,16.3
25/1/16 12:35,25/1/16 12:51,0.71,1,11.3
25/1/16 12:36,25/1/16 13:00,2.18,1,20.16
25/1/16 12:36,25/1/16 12:47,1.18,1,8.8
25/1/16 12:37,25/1/16 12:48,1.4,1,9.3
25/1/16 12:37,25/1/16 13:21,22.52,1,58.34
25/1/16 12:38,25/1/16 12:47,0.9,2,9.3
25/1/16 12:38,25/1/16 12:48,0.9,1,9.95
25/1/16 12:39,25/1/16 12:49,0.83,1,8.3
25/1/16 12:39,25/1/16 12:52,1.44,3,12.36
25/1/16 12:39,25/1/16 13:01,3.37,1,21.84
25/1/16 12:40,25/1/16 12:54,0.3,1,12.35
25/1/16 12:41,25/1/16 14:00,10.92,1,74.81
25/1/16 12:41,25/1/16 12:54,1.88,1,11.3
25/1/16 12:42,25/1/16 12:49,0.9,1,9.12
25/1/16 12:42,25/1/16 13:12,5.7,1,24.8
25/1/16 12:43,25/1/16 13:01,0.84,1,14.76
25/1/16 12:43,25/1/16 12:52,0.7,1,9.35
25/1/16 12:43,25/1/16 13:08,2.7,1,20.15
25/1/16 12:44,25/1/16 13:27,2.3,2,25.3
25/1/16 12:44,25/1/16 12:52,0.93,6,8.03
25/1/16 12:45,25/1/16 13:13,3.3,1,19.3
25/1/16 12:45,25/1/16 13:37,8.41,5,47.34
25/1/16 12:46,25/1/16 12:57,1.29,1,11.16
25/1/16 12:46,25/1/16 13:15,2.5,1,21.95
25/1/16 12:46,25/1/16 12:56,1.3,1,8.3
25/1/16 12:47,25/1/16 12:52,0.85,1,6.3
25/1/16 12:48,25/1/16 13:15,1.91,1,21.36
25/1/16 12:48,25/1/16 13:39,21.38,1,58.34
25/1/16 12:48,25/1/16 12:52,0.43,1,5.3
25/1/16 12:49,25/1/16 12:57,1.97,1,11.62
25/1/16 12:49,25/1/16 13:04,1.81,2,13.56
25/1/16 12:50,25/1/16 13:05,2.41,1,14.76
25/1/16 12:50,25/1/16 13:12,1.56,5,14.3
25/1/16 12:50,25/1/16 13:24,9.7,5,50.42
25/1/16 12:51,25/1/16 13:08,2.2,1,15.3
25/1/16 12:52,25/1/16 13:16,9.28,1,33.3
25/1/16 12:52,25/1/16 13:21,0.9,1,21.35
25/1/16 12:52,25/1/16 13:18,1.9,5,17.3
25/1/16 12:53,25/1/16 12:58,0.78,1,6.3
25/1/16 12:53,25/1/16 13:12,0.97,2,13.8
25/1/16 12:54,25/1/16 13:33,19.97,1,70.01
25/1/16 12:54,25/1/16 13:02,0.9,1,8.75
25/1/16 12:55,25/1/16 13:03,1.4,1,8.3
25/1/16 12:55,25/1/16 13:16,1.88,1,14.3
25/1/16 12:56,25/1/16 13:00,0.65,1,5.8
25/1/16 12:56,25/1/16 13:05,1.1,1,9.75
25/1/16 12:57,25/1/16 13:07,0.93,5,11.44
25/1/16 12:57,25/1/16 13:08,1.2,1,11.75
25/1/16 12:58,25/1/16 14:08,18.1,1,75.84
25/1/16 12:58,25/1/16 13:10,1.3,2,10.6
25/1/16 12:59,25/1/16 13:03,0.52,3,5.3
25/1/16 12:59,25/1/16 13:05,0.6,1,6.3
25/1/16 13:00,25/1/16 13:10,1.2,1,9.3
25/1/16 13:00,25/1/16 13:17,1.3,5,13
25/1/16 13:01,25/1/16 13:18,2.34,1,15.36
25/1/16 13:01,25/1/16 13:18,1.6,5,14.76
25/1/16 13:02,25/1/16 13:18,1,1,11.3
25/1/16 13:02,25/1/16 13:08,0.9,1,8.15
25/1/16 13:03,25/1/16 13:26,3.7,1,18.3
25/1/16 13:03,25/1/16 13:22,6.51,1,24.5
25/1/16 13:04,25/1/16 13:20,1.95,5,15.38
25/1/16 13:04,25/1/16 13:50,28.16,2,70.01
25/1/16 13:05,25/1/16 13:19,1.64,1,13.56
25/1/16 13:05,25/1/16 13:35,16.6,2,58.34
25/1/16 13:05,25/1/16 13:23,3.57,1,17.3
25/1/16 13:06,25/1/16 13:21,0.51,1,10.8
25/1/16 13:07,25/1/16 13:18,3.3,1,15.8
25/1/16 13:07,25/1/16 13:55,18.1,1,58.34
25/1/16 13:08,25/1/16 13:09,0.12,1,3.3
25/1/16 13:08,25/1/16 13:49,7.41,6,33.3
25/1/16 13:09,25/1/16 13:24,1.9,2,12.3
25/1/16 13:09,25/1/16 13:25,1.4,2,12.8
25/1/16 13:09,25/1/16 13:27,1.84,1,15
25/1/16 13:10,25/1/16 13:54,3.26,1,31.56
25/1/16 13:11,25/1/16 13:29,2.25,1,13.8
25/1/16 13:11,25/1/16 13:48,2.7,1,28.5
25/1/16 13:11,25/1/16 13:35,5.18,3,21.8
25/1/16 13:12,25/1/16 13:20,1.1,1,9.35
25/1/16 13:13,25/1/16 13:22,1.1,1,9.3
25/1/16 13:13,25/1/16 14:03,18.32,1,58.34
25/1/16 13:13,25/1/16 13:19,1,1,6.8
25/1/16 13:14,25/1/16 13:31,0.9,1,14.15
25/1/16 13:14,25/1/16 13:26,1.9,2,10.3
25/1/16 13:15,25/1/16 13:33,2,1,15.96
25/1/16 13:15,25/1/16 13:21,0.69,1,5.8
25/1/16 13:16,25/1/16 13:20,0.4,1,5.3
25/1/16 13:16,25/1/16 13:26,1.5,1,11.63
25/1/16 13:17,25/1/16 13:25,1.5,1,10.3
25/1/16 13:17,25/1/16 13:44,1.85,6,21.62
25/1/16 13:18,25/1/16 13:22,0.4,1,5.3
25/1/16 13:18,25/1/16 13:48,1.65,2,18.3
25/1/16 13:19,25/1/16 13:27,0.8,4,8.75
25/1/16 13:19,25/1/16 13:33,1.4,1,13.3
25/1/16 13:20,25/1/16 13:41,1,1,15.8
